 :<PROG=1 SEG=M  TRM=9999 SYS=+20 PRB1=+24 PRB2=+23 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+13 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+17 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+17 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+12 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+16 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+16 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+11 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+15 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+10 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+15 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 9 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+14 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+14 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 8 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+13 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+13 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 7 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+12 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2R TRM= 500 SYS=+ 6 PRB1=+11 PRB2=+12 PRB3=- 7 VAC=9999>
